word_occurrence_id,text_embedding_idx,word_position,surface_form,char_start,char_end,keyword_id,canonical_concept,semantic_categories,story_local_flag,include_core,include_main,include_extended
lp:1414:word:1,1414,1,着,1,2,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:1414:word:2,1414,2,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:1414:word:3,1414,3,又,3,4,lpw_e71ce5deab,又,function,false,true,true,true
lp:1414:word:4,1414,4,点亮,4,6,,点亮,,,false,false,false
lp:1414:word:5,1414,5,了,6,7,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1414:word:6,1414,6,路灯,7,9,lpw_64f62e9803,路灯,other,true,false,false,false
lp:1415:word:0,1415,0,那,1,2,lpw_5a2362a202,那,pronoun,false,true,true,true
lp:1415:word:1,1415,1,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:1415:word:2,1415,2,刚才,3,5,,刚才,,,false,false,false
lp:1415:word:3,1415,3,为什么,5,8,lpw_1b919bb478,为什么,interrogative,false,false,false,false
lp:1415:word:4,1415,4,又,8,9,lpw_e71ce5deab,又,function,false,true,true,true
lp:1415:word:5,1415,5,点亮,9,11,,点亮,,,false,false,false
lp:1415:word:6,1415,6,路灯,11,13,lpw_64f62e9803,路灯,other,true,false,false,false
lp:1415:word:7,1415,7,呢,13,14,lpw_02811cec0b,呢,function|interrogative,false,true,true,true
lp:1416:word:0,1416,0,这,1,2,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:1416:word:1,1416,1,是,2,3,lpw_b5141d3d19,是,function,false,true,true,true
lp:1416:word:2,1416,2,规定,3,5,,规定,,,false,false,false
lp:1417:word:0,1417,0,点灯人,0,3,lpw_dd18ed3fb2,点灯人,narrative_character,true,false,false,false
lp:1417:word:1,1417,1,回答,3,5,lpw_f3f5126487,回答,speech,false,false,true,true
lp:1417:word:2,1417,2,说,5,6,lpw_ccca744613,说,speech,false,true,true,true
lp:1418:word:0,1418,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1418:word:1,1418,1,弄,2,3,,弄,,,false,false,false
lp:1418:word:2,1418,2,不懂,3,5,,不懂,,,false,false,false
lp:1419:word:0,1419,0,小王子,0,3,lpw_87f2a033cf,小王子,narrative_character,false,true,true,true
lp:1419:word:1,1419,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1420:word:0,1420,0,没什么,1,4,,没什么,,,false,false,false
lp:1420:word:1,1420,1,要,4,5,lpw_975f35218e,要,negation_modality,false,false,true,true
lp:1420:word:2,1420,2,弄懂,5,7,,弄懂,,,false,false,false
lp:1420:word:3,1420,3,的,7,8,lpw_8af2350cfd,的,function,false,true,true,true
lp:1421:word:0,1421,0,点灯人,0,3,lpw_dd18ed3fb2,点灯人,narrative_character,true,false,false,false
lp:1421:word:1,1421,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1422:word:0,1422,0,规定,1,3,,规定,,,false,false,false
lp:1422:word:1,1422,1,就是,3,5,lpw_88aa006eb3,就是,other,false,false,true,true
lp:1422:word:2,1422,2,规定,5,7,,规定,,,false,false,false
lp:1423:word:0,1423,0,早上,0,2,,早上,,,false,false,false
lp:1423:word:1,1423,1,好,2,3,lpw_f867f34178,好,other,false,false,true,true
lp:1424:word:0,1424,0,说,0,1,lpw_ccca744613,说,speech,false,true,true,true
lp:1424:word:1,1424,1,着,1,2,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:1424:word:2,1424,2,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:1424:word:3,1424,3,熄灭,3,5,,熄灭,,,false,false,false
lp:1424:word:4,1424,4,了,5,6,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1424:word:5,1424,5,路灯,6,8,lpw_64f62e9803,路灯,other,true,false,false,false
lp:1425:word:0,1425,0,然后,0,2,lpw_ca4f5ee82e,然后,other,false,false,false,false
lp:1425:word:1,1425,1,他用,2,4,,他用,,,false,false,false
lp:1425:word:2,1425,2,一块,4,6,,一块,,,false,false,false
lp:1425:word:3,1425,3,有,6,7,lpw_90ce0f66f0,有,other,false,true,true,true
lp:1425:word:4,1425,4,红,7,8,,红,,,false,false,false
lp:1425:word:5,1425,5,方,8,9,,方,,,false,false,false
lp:1425:word:6,1425,6,格,9,10,,格,,,false,false,false
lp:1425:word:7,1425,7,的,10,11,lpw_8af2350cfd,的,function,false,true,true,true
lp:1425:word:8,1425,8,手帕,11,13,,手帕,,,false,false,false
lp:1425:word:9,1425,9,擦,13,14,,擦,,,false,false,false
lp:1425:word:10,1425,10,了,14,15,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1425:word:11,1425,11,擦,15,16,,擦,,,false,false,false
lp:1425:word:12,1425,12,额头,16,18,,额头,,,false,false,false
lp:1426:word:0,1426,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1426:word:1,1426,1,干,2,3,lpw_9ee0280bc4,干,other,false,false,false,false
lp:1426:word:2,1426,2,的是,3,5,lpw_5e1dc2a833,的是,other,false,false,false,false
lp:1426:word:3,1426,3,件,5,6,,件,,,false,false,false
lp:1426:word:4,1426,4,非常,6,8,lpw_2ccec3b419,非常,other,false,false,false,false
lp:1426:word:5,1426,5,累人,8,10,,累人,,,false,false,false
lp:1426:word:6,1426,6,的,10,11,lpw_8af2350cfd,的,function,false,true,true,true
lp:1426:word:7,1426,7,差,11,12,,差,,,false,false,false
lp:1426:word:8,1426,8,事,12,13,lpw_1d9ed56951,事,other,false,false,true,true
lp:1427:word:0,1427,0,以前,0,2,lpw_aa98317793,以前,other,false,false,false,false
lp:1427:word:1,1427,1,还,2,3,lpw_1bc709b8bf,还,other,false,false,false,true
lp:1427:word:2,1427,2,说得,3,5,,说得,,,false,false,false
lp:1427:word:3,1427,3,过去,5,7,,过去,,,false,false,false
lp:1428:word:0,1428,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1428:word:1,1428,1,早晨,1,3,,早晨,,,false,false,false
lp:1428:word:2,1428,2,熄灯,3,5,,熄灯,,,false,false,false
lp:1429:word:0,1429,0,晚上,0,2,lpw_a9b1124b34,晚上,time_quantity,false,false,false,false
lp:1429:word:1,1429,1,点灯,2,4,,点灯,,,false,false,false
lp:1430:word:0,1430,0,白天,0,2,,白天,,,false,false,false
lp:1430:word:1,1430,1,我有,2,4,lpw_59cbe38d1c,我有,other,false,false,false,false
lp:1430:word:2,1430,2,时间,4,6,lpw_8b6ff49851,时间,time_quantity,false,false,false,false
lp:1430:word:3,1430,3,休息,6,8,,休息,,,false,false,false
lp:1431:word:0,1431,0,夜里,0,2,lpw_41f8d30e7f,夜里,other,false,false,false,false
lp:1431:word:1,1431,1,也有,2,4,,也有,,,false,false,false
lp:1431:word:2,1431,2,时间,4,6,lpw_8b6ff49851,时间,time_quantity,false,false,false,false
lp:1431:word:3,1431,3,睡觉,6,8,,睡觉,,,false,false,false
lp:1432:word:0,1432,0,那么,1,3,lpw_a61f02e145,那么,function,false,false,false,true
lp:1433:word:0,1433,0,后来,0,2,,后来,,,false,false,false
lp:1433:word:1,1433,1,规定,2,4,,规定,,,false,false,false
lp:1433:word:2,1433,2,改变,4,6,,改变,,,false,false,false
lp:1433:word:3,1433,3,了,6,7,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1434:word:0,1434,0,规定,1,3,,规定,,,false,false,false
lp:1434:word:1,1434,1,没有,3,5,lpw_f127804b92,没有,negation_modality,false,false,true,true
lp:1434:word:2,1434,2,改变,5,7,,改变,,,false,false,false
lp:1435:word:0,1435,0,点灯人,0,3,lpw_dd18ed3fb2,点灯人,narrative_character,true,false,false,false
lp:1435:word:1,1435,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1436:word:0,1436,0,惨,1,2,,惨,,,false,false,false
lp:1436:word:1,1436,1,就,2,3,lpw_2f9d9872e5,就,function,false,true,true,true
lp:1436:word:2,1436,2,惨,3,4,,惨,,,false,false,false
lp:1436:word:3,1436,3,在,4,5,lpw_12404a0b63,在,function,false,true,true,true
lp:1436:word:4,1436,4,这儿,5,7,lpw_19a29e87c9,这儿,other,false,false,true,true
lp:1437:word:0,1437,0,这,0,1,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:1437:word:1,1437,1,颗,1,2,lpw_09901d3de2,颗,other,false,false,false,false
lp:1437:word:2,1437,2,行星,2,4,lpw_19956b104c,行星,other,false,false,false,false
lp:1437:word:3,1437,3,一年,4,6,,一年,,,false,false,false
lp:1437:word:4,1437,4,比,6,7,lpw_ab158a8483,比,other,false,false,false,false
lp:1437:word:5,1437,5,一年,7,9,,一年,,,false,false,false
lp:1437:word:6,1437,6,转,9,10,lpw_9482d0359c,转,other,true,false,false,false
lp:1437:word:7,1437,7,得,10,11,lpw_71b1ed1114,得,function,false,false,true,true
lp:1437:word:8,1437,8,快,11,12,,快,,,false,false,false
lp:1438:word:0,1438,0,可,0,1,lpw_8b9cefa38e,可,other,false,false,true,true
lp:1438:word:1,1438,1,规定,1,3,,规定,,,false,false,false
lp:1438:word:2,1438,2,却,3,4,lpw_da153c5b45,却,other,false,false,false,false
lp:1438:word:3,1438,3,没变,4,6,,没变,,,false,false,false
lp:1439:word:0,1439,0,结果,1,3,,结果,,,false,false,false
lp:1439:word:1,1439,1,呢,3,4,lpw_02811cec0b,呢,function|interrogative,false,true,true,true
lp:1440:word:0,1440,0,小王子,0,3,lpw_87f2a033cf,小王子,narrative_character,false,true,true,true
lp:1440:word:1,1440,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1441:word:0,1441,0,结果,1,3,,结果,,,false,false,false
lp:1441:word:1,1441,1,现在,3,5,lpw_43584f37c1,现在,other,false,false,false,false
lp:1441:word:2,1441,2,每,5,6,,每,,,false,false,false
lp:1441:word:3,1441,3,分钟,6,8,lpw_bd957bc497,分钟,time_quantity,false,false,false,false
lp:1441:word:4,1441,4,转,8,9,lpw_9482d0359c,转,other,true,false,false,false
lp:1441:word:5,1441,5,一圈,9,11,,一圈,,,false,false,false
lp:1442:word:0,1442,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1442:word:1,1442,1,连,1,2,,连,,,false,false,false
lp:1442:word:2,1442,2,一秒钟,2,5,,一秒钟,,,false,false,false
lp:1442:word:3,1442,3,的,5,6,lpw_8af2350cfd,的,function,false,true,true,true
lp:1442:word:4,1442,4,休息,6,8,,休息,,,false,false,false
lp:1442:word:5,1442,5,时间,8,10,lpw_8b6ff49851,时间,time_quantity,false,false,false,false
lp:1442:word:6,1442,6,都没有,10,13,,都没有,,,false,false,false
lp:1443:word:0,1443,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1443:word:1,1443,1,每,1,2,,每,,,false,false,false
lp:1443:word:2,1443,2,分钟,2,4,lpw_bd957bc497,分钟,time_quantity,false,false,false,false
lp:1443:word:3,1443,3,就要,4,6,,就要,,,false,false,false
lp:1443:word:4,1443,4,点,6,7,lpw_08dddeac13,点,other,false,false,false,false
lp:1443:word:5,1443,5,一次,7,9,,一次,,,false,false,false
lp:1443:word:6,1443,6,灯,9,10,,灯,,,false,false,false
lp:1444:word:0,1444,0,熄,0,1,,熄,,,false,false,false
lp:1444:word:1,1444,1,一次,1,3,,一次,,,false,false,false
lp:1444:word:2,1444,2,灯,3,4,,灯,,,false,false,false
lp:1445:word:0,1445,0,这,1,2,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:1445:word:1,1445,1,可,2,3,lpw_8b9cefa38e,可,other,false,false,true,true
lp:1445:word:2,1445,2,真,3,4,lpw_827d018e1b,真,other,false,false,false,false
lp:1445:word:3,1445,3,有趣,4,6,,有趣,,,false,false,false
lp:1446:word:0,1446,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:1446:word:1,1446,1,这儿,1,3,lpw_19a29e87c9,这儿,other,false,false,true,true
lp:1446:word:2,1446,2,一天,3,5,lpw_5448481f38,一天,time_quantity,false,false,false,false
lp:1446:word:3,1446,3,只有,5,7,lpw_ba8bd7c8c9,只有,other,false,false,false,false
lp:1446:word:4,1446,4,一,7,8,lpw_51a75f4634,一,other,false,false,true,true
lp:1446:word:5,1446,5,分钟,8,10,lpw_bd957bc497,分钟,time_quantity,false,false,false,false
lp:1447:word:0,1447,0,一点,1,3,lpw_148b16e603,一点,other,false,false,false,false
lp:1447:word:1,1447,1,也不,3,5,lpw_941252022a,也不,other,false,false,false,false
lp:1447:word:2,1447,2,有趣,5,7,,有趣,,,false,false,false
lp:1448:word:0,1448,0,点灯人,0,3,lpw_dd18ed3fb2,点灯人,narrative_character,true,false,false,false
lp:1448:word:1,1448,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1449:word:0,1449,0,我们,1,3,lpw_bcacb40df8,我们,pronoun,false,false,false,false
lp:1449:word:1,1449,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1449:word:2,1449,2,着,4,5,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:1449:word:3,1449,3,话,5,6,lpw_036f781126,话,other,false,false,false,false
lp:1450:word:0,1450,0,就,0,1,lpw_2f9d9872e5,就,function,false,true,true,true
lp:1450:word:1,1450,1,已经,1,3,lpw_8ee12e2310,已经,other,false,false,false,false
lp:1450:word:2,1450,2,一个,3,5,lpw_e1dbc1c99f,一个,function|time_quantity,false,true,true,true
lp:1450:word:3,1450,3,月,5,6,,月,,,false,false,false
lp:1450:word:4,1450,4,过去,6,8,,过去,,,false,false,false
lp:1450:word:5,1450,5,了,8,9,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1451:word:0,1451,0,一个,1,3,lpw_e1dbc1c99f,一个,function|time_quantity,false,true,true,true
lp:1451:word:1,1451,1,月,3,4,,月,,,false,false,false
lp:1452:word:0,1452,0,对,1,2,lpw_74570c7270,对,function,false,true,true,true
lp:1452:word:1,1452,1,三十,3,5,,三十,,,false,false,false
lp:1452:word:2,1452,2,分钟,5,7,lpw_bd957bc497,分钟,time_quantity,false,false,false,false
lp:1453:word:0,1453,0,三十,0,2,,三十,,,false,false,false
lp:1453:word:1,1453,1,天,2,3,lpw_49da61ceee,天,other,false,false,false,true
lp:1453:word:2,1453,2,晚上,4,6,lpw_a9b1124b34,晚上,time_quantity,false,false,false,false
lp:1453:word:3,1453,3,好,6,7,lpw_f867f34178,好,other,false,false,true,true
lp:1454:word:0,1454,0,说,0,1,lpw_ccca744613,说,speech,false,true,true,true
lp:1454:word:1,1454,1,着,1,2,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:1454:word:2,1454,2,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:1454:word:3,1454,3,点亮,3,5,,点亮,,,false,false,false
lp:1454:word:4,1454,4,了,5,6,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1454:word:5,1454,5,路灯,6,8,lpw_64f62e9803,路灯,other,true,false,false,false
lp:1455:word:0,1455,0,小王子,0,3,lpw_87f2a033cf,小王子,narrative_character,false,true,true,true
lp:1455:word:1,1455,1,瞧,3,4,,瞧,,,false,false,false
lp:1455:word:2,1455,2,着,4,5,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:1455:word:3,1455,3,他,5,6,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:1456:word:0,1456,0,心里,0,2,,心里,,,false,false,false
lp:1456:word:1,1456,1,喜欢,2,4,lpw_653b04330b,喜欢,emotion_social,false,false,false,false
lp:1456:word:2,1456,2,上了,4,6,,上了,,,false,false,false
lp:1456:word:3,1456,3,这个,6,8,lpw_979e2bc35b,这个,function,false,false,true,true
lp:1456:word:4,1456,4,忠于,8,10,,忠于,,,false,false,false
lp:1456:word:5,1456,5,职,10,11,,职,,,false,false,false
lp:1456:word:6,1456,6,守,11,12,,守,,,false,false,false
lp:1456:word:7,1456,7,的,12,13,lpw_8af2350cfd,的,function,false,true,true,true
lp:1456:word:8,1456,8,点灯人,13,16,lpw_dd18ed3fb2,点灯人,narrative_character,true,false,false,false
lp:1457:word:0,1457,0,他,0,1,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:1457:word:1,1457,1,想起,1,3,,想起,,,false,false,false
lp:1457:word:2,1457,2,了,3,4,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1457:word:3,1457,3,自己,4,6,lpw_fb43354d2a,自己,pronoun,false,false,true,true
lp:1457:word:4,1457,4,以前,6,8,lpw_aa98317793,以前,other,false,false,false,false
lp:1457:word:5,1457,5,的,8,9,lpw_8af2350cfd,的,function,false,true,true,true
lp:1457:word:6,1457,6,挪,9,10,,挪,,,false,false,false
lp:1457:word:7,1457,7,椅子,10,12,,椅子,,,false,false,false
lp:1457:word:8,1457,8,看,12,13,lpw_61f43315f9,看,perception,false,false,false,true
lp:1457:word:9,1457,9,日,13,14,lpw_85217f7aff,日,other,false,false,false,false
lp:1457:word:10,1457,10,落,14,15,lpw_e9ce9aefa3,落,other,false,false,false,false
lp:1458:word:0,1458,0,他,0,1,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:1458:word:1,1458,1,挺,1,2,,挺,,,false,false,false
lp:1458:word:2,1458,2,想,2,3,lpw_df0d251938,想,cognition,false,false,false,true
lp:1458:word:3,1458,3,帮助,3,5,,帮助,,,false,false,false
lp:1458:word:4,1458,4,这个,5,7,lpw_979e2bc35b,这个,function,false,false,true,true
lp:1458:word:5,1458,5,朋友,7,9,lpw_677aad1a0e,朋友,emotion_social,false,false,false,true
lp:1459:word:0,1459,0,你,1,2,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:1459:word:1,1459,1,知道,2,4,lpw_d7b6472b11,知道,cognition,false,false,true,true
lp:1460:word:0,1460,0,我有,0,2,lpw_59cbe38d1c,我有,other,false,false,false,false
lp:1460:word:1,1460,1,一个,2,4,lpw_e1dbc1c99f,一个,function|time_quantity,false,true,true,true
lp:1460:word:2,1460,2,办法,4,6,,办法,,,false,false,false
lp:1461:word:0,1461,0,好,0,1,lpw_f867f34178,好,other,false,false,true,true
lp:1461:word:1,1461,1,让,1,2,lpw_ad37574404,让,other,false,true,true,true
lp:1461:word:2,1461,2,你想,2,4,,你想,,,false,false,false
lp:1461:word:3,1461,3,休息,4,6,,休息,,,false,false,false
lp:1461:word:4,1461,4,就,6,7,lpw_2f9d9872e5,就,function,false,true,true,true
lp:1461:word:5,1461,5,能,7,8,lpw_413c06bcef,能,other,false,false,false,false
lp:1461:word:6,1461,6,休息,8,10,,休息,,,false,false,false
lp:1462:word:0,1462,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1462:word:1,1462,1,干,1,2,lpw_9ee0280bc4,干,other,false,false,false,false
lp:1462:word:2,1462,2,的是,2,4,lpw_5e1dc2a833,的是,other,false,false,false,false
lp:1462:word:3,1462,3,桩,4,5,,桩,,,false,false,false
lp:1462:word:4,1462,4,非常,5,7,lpw_2ccec3b419,非常,other,false,false,false,false
lp:1462:word:5,1462,5,累人,7,9,,累人,,,false,false,false
lp:1462:word:6,1462,6,的,9,10,lpw_8af2350cfd,的,function,false,true,true,true
lp:1462:word:7,1462,7,差,10,11,,差,,,false,false,false
lp:1462:word:8,1462,8,事,11,12,lpw_1d9ed56951,事,other,false,false,true,true
lp:1462:word:9,1462,9,我,13,14,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1462:word:10,1462,10,一直,14,16,,一直,,,false,false,false
lp:1462:word:11,1462,11,想,16,17,lpw_df0d251938,想,cognition,false,false,false,true
lp:1462:word:12,1462,12,休息,17,19,,休息,,,false,false,false
lp:1463:word:0,1463,0,点灯人,0,3,lpw_dd18ed3fb2,点灯人,narrative_character,true,false,false,false
lp:1463:word:1,1463,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1464:word:0,1464,0,因为,0,2,lpw_795cfc96d4,因为,function,false,false,true,true
lp:1465:word:0,1465,0,一个,0,2,lpw_e1dbc1c99f,一个,function|time_quantity,false,true,true,true
lp:1465:word:1,1465,1,人,2,3,lpw_50f5d65d57,人,other,false,true,true,true
lp:1465:word:2,1465,2,可以,3,5,lpw_0ef5c86fab,可以,negation_modality,false,false,false,true
lp:1465:word:3,1465,3,同时,5,7,,同时,,,false,false,false
lp:1465:word:4,1465,4,是,7,8,lpw_b5141d3d19,是,function,false,true,true,true
lp:1465:word:5,1465,5,忠于,8,10,,忠于,,,false,false,false
lp:1465:word:6,1465,6,职,10,11,,职,,,false,false,false
lp:1465:word:7,1465,7,守,11,12,,守,,,false,false,false
lp:1465:word:8,1465,8,的,12,13,lpw_8af2350cfd,的,function,false,true,true,true
lp:1466:word:0,1466,0,又是,0,2,,又是,,,false,false,false
lp:1466:word:1,1466,1,生,2,3,,生,,,false,false,false
lp:1466:word:2,1466,2,性,3,4,,性,,,false,false,false
lp:1466:word:3,1466,3,疏,4,5,,疏,,,false,false,false
lp:1466:word:4,1466,4,懒,5,6,,懒,,,false,false,false
lp:1466:word:5,1466,5,的,6,7,lpw_8af2350cfd,的,function,false,true,true,true
lp:1467:word:0,1467,0,小王子,0,3,lpw_87f2a033cf,小王子,narrative_character,false,true,true,true
lp:1467:word:1,1467,1,接着,3,5,lpw_58ed4c69fb,接着,other,false,false,false,false
lp:1467:word:2,1467,2,说,5,6,lpw_ccca744613,说,speech,false,true,true,true
lp:1468:word:0,1468,0,你,1,2,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:1468:word:1,1468,1,的,2,3,lpw_8af2350cfd,的,function,false,true,true,true
lp:1468:word:2,1468,2,星球,3,5,lpw_62f2d6c1a1,星球,place,false,true,true,true
lp:1468:word:3,1468,3,小,5,6,lpw_6a7339bb75,小,other,false,false,true,true
lp:1468:word:4,1468,4,得很,6,8,,得很,,,false,false,false
lp:1469:word:0,1469,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:1469:word:1,1469,1,走,1,2,lpw_f66de6c4cd,走,physical_action,false,false,false,false
lp:1469:word:2,1469,2,三步,2,4,,三步,,,false,false,false
lp:1469:word:3,1469,3,就,4,5,lpw_2f9d9872e5,就,function,false,true,true,true
lp:1469:word:4,1469,4,绕,5,6,,绕,,,false,false,false
lp:1469:word:5,1469,5,了,6,7,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1469:word:6,1469,6,一圈,7,9,,一圈,,,false,false,false
lp:1470:word:0,1470,0,所以,0,2,lpw_a2f7e42081,所以,function,false,false,false,false
lp:1470:word:1,1470,1,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:1470:word:2,1470,2,只要,3,5,,只要,,,false,false,false
lp:1470:word:3,1470,3,走得慢,5,8,,走得慢,,,false,false,false
lp:1470:word:4,1470,4,一些,8,10,,一些,,,false,false,false
lp:1471:word:0,1471,0,就,0,1,lpw_2f9d9872e5,就,function,false,true,true,true
lp:1471:word:1,1471,1,可以,1,3,lpw_0ef5c86fab,可以,negation_modality,false,false,false,true
lp:1471:word:2,1471,2,一直,3,5,,一直,,,false,false,false
lp:1471:word:3,1471,3,待,5,6,,待,,,false,false,false
lp:1471:word:4,1471,4,在,6,7,lpw_12404a0b63,在,function,false,true,true,true
lp:1471:word:5,1471,5,阳光,7,9,,阳光,,,false,false,false
lp:1471:word:6,1471,6,下,9,10,lpw_13c12b064b,下,function,false,false,false,false
lp:1472:word:0,1472,0,你要,0,2,lpw_642b100e13,你要,other,false,false,false,false
lp:1472:word:1,1472,1,想,2,3,lpw_df0d251938,想,cognition,false,false,false,true
lp:1472:word:2,1472,2,休息,3,5,,休息,,,false,false,false
lp:1472:word:3,1472,3,了,5,6,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1473:word:0,1473,0,就,0,1,lpw_2f9d9872e5,就,function,false,true,true,true
lp:1473:word:1,1473,1,往前走,1,4,,往前走,,,false,false,false
lp:1474:word:0,1474,0,你要,0,2,lpw_642b100e13,你要,other,false,false,false,false
lp:1474:word:1,1474,1,白天,2,4,,白天,,,false,false,false
lp:1474:word:2,1474,2,有,4,5,lpw_90ce0f66f0,有,other,false,true,true,true
lp:1474:word:3,1474,3,多,5,6,lpw_1940119f05,多,other,false,false,false,false
lp:1474:word:4,1474,4,长,6,7,lpw_597ae23d84,长,other,false,false,false,false
lp:1475:word:0,1475,0,它,0,1,lpw_7e9260e925,它,pronoun,false,true,true,true
lp:1475:word:1,1475,1,就有,1,3,,就有,,,false,false,false
lp:1475:word:2,1475,2,多,3,4,lpw_1940119f05,多,other,false,false,false,false
lp:1475:word:3,1475,3,长,4,5,lpw_597ae23d84,长,other,false,false,false,false
lp:1476:word:0,1476,0,这,1,2,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:1476:word:1,1476,1,办法,2,4,,办法,,,false,false,false
lp:1476:word:2,1476,2,帮,4,5,,帮,,,false,false,false
lp:1476:word:3,1476,3,不了,5,7,,不了,,,false,false,false
lp:1476:word:4,1476,4,我,7,8,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1476:word:5,1476,5,多少,8,10,,多少,,,false,false,false
lp:1476:word:6,1476,6,忙,10,11,,忙,,,false,false,false
lp:1477:word:0,1477,0,点灯人,0,3,lpw_dd18ed3fb2,点灯人,narrative_character,true,false,false,false
lp:1477:word:1,1477,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1478:word:0,1478,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:1478:word:1,1478,1,这,2,3,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:1478:word:2,1478,2,人,3,4,lpw_50f5d65d57,人,other,false,true,true,true
lp:1479:word:0,1479,0,平生,0,2,,平生,,,false,false,false
lp:1479:word:1,1479,1,就,2,3,lpw_2f9d9872e5,就,function,false,true,true,true
lp:1479:word:2,1479,2,喜欢,3,5,lpw_653b04330b,喜欢,emotion_social,false,false,false,false
lp:1479:word:3,1479,3,睡觉,5,7,,睡觉,,,false,false,false
lp:1480:word:0,1480,0,真不,1,3,,真不,,,false,false,false
lp:1480:word:1,1480,1,走运,3,5,,走运,,,false,false,false
lp:1481:word:0,1481,0,小王子,0,3,lpw_87f2a033cf,小王子,narrative_character,false,true,true,true
lp:1481:word:1,1481,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1482:word:0,1482,0,真不,1,3,,真不,,,false,false,false
lp:1482:word:1,1482,1,走运,3,5,,走运,,,false,false,false
lp:1483:word:0,1483,0,点灯人,0,3,lpw_dd18ed3fb2,点灯人,narrative_character,true,false,false,false
lp:1483:word:1,1483,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:1484:word:0,1484,0,早上,1,3,,早上,,,false,false,false
lp:1484:word:1,1484,1,好,3,4,lpw_f867f34178,好,other,false,false,true,true
lp:1485:word:0,1485,0,说,0,1,lpw_ccca744613,说,speech,false,true,true,true
lp:1485:word:1,1485,1,着,1,2,lpw_9e5bf0d2d9,着,function,false,true,true,true
lp:1485:word:2,1485,2,他,2,3,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:1485:word:3,1485,3,熄灭,3,5,,熄灭,,,false,false,false
lp:1485:word:4,1485,4,了,5,6,lpw_b2dd27e84f,了,function,false,true,true,true
lp:1485:word:5,1485,5,路灯,6,8,lpw_64f62e9803,路灯,other,true,false,false,false
lp:1486:word:0,1486,0,这个,1,3,lpw_979e2bc35b,这个,function,false,false,true,true
lp:1486:word:1,1486,1,人,3,4,lpw_50f5d65d57,人,other,false,true,true,true
lp:1486:word:2,1486,2,呀,4,5,lpw_03fe6b38e7,呀,function,false,false,false,true
lp:1487:word:0,1487,0,小王子,0,3,lpw_87f2a033cf,小王子,narrative_character,false,true,true,true
lp:1487:word:1,1487,1,一边,3,5,,一边,,,false,false,false
