protocol_version,seed,outer_fold,role,text_embedding_idx,sentence_group_id,normalized_text_sha256,chapter,story_quartile,token_count
littleprince_context_cv_v1,42,2,train,573,lptext:d19ddd529b19575772c780ebfddc9a944059cf8c2163b3fa63b34cb01bb8d0dd,d19ddd529b19575772c780ebfddc9a944059cf8c2163b3fa63b34cb01bb8d0dd,6,1,3
littleprince_context_cv_v1,42,2,test,574,lptext:2e7e40486770a0c945a844c17a9b07acf3672d4ba6fd622a7656096995b00ffe,2e7e40486770a0c945a844c17a9b07acf3672d4ba6fd622a7656096995b00ffe,6,1,3
littleprince_context_cv_v1,42,2,train,575,lptext:b73b672b9fd4403966e6fbeeec4f7936ae8981e42b941efa00cba4b5f936dbae,b73b672b9fd4403966e6fbeeec4f7936ae8981e42b941efa00cba4b5f936dbae,6,1,4
littleprince_context_cv_v1,42,2,train,576,lptext:68ceb690af048c2c3ae78af3afc8d02e1956e0b1ed82aeec5a713e85ee861247,68ceb690af048c2c3ae78af3afc8d02e1956e0b1ed82aeec5a713e85ee861247,6,1,9
littleprince_context_cv_v1,42,2,test,577,lptext:29a2f9a9710a5453354ec95cb17a11a97544904cffda98c113943169dfb31251,29a2f9a9710a5453354ec95cb17a11a97544904cffda98c113943169dfb31251,6,1,5
littleprince_context_cv_v1,42,2,train,578,lptext:01479e5ddedf59d7d548d520cbbd8b66afb0c2fde3845b7851deb9d34380edf0,01479e5ddedf59d7d548d520cbbd8b66afb0c2fde3845b7851deb9d34380edf0,6,1,6
littleprince_context_cv_v1,42,2,train,579,lptext:7f272b22de4a230407bbd0a5689c091188ebc053dcfa2db48405298a90cf479c,7f272b22de4a230407bbd0a5689c091188ebc053dcfa2db48405298a90cf479c,6,1,7
littleprince_context_cv_v1,42,2,train,580,lptext:51b67e327c8e4ae1aeb7b29dd0d57f66a801807cdad35c972edb6e8dcabbb7a0,51b67e327c8e4ae1aeb7b29dd0d57f66a801807cdad35c972edb6e8dcabbb7a0,6,1,10
littleprince_context_cv_v1,42,2,test,581,lptext:c22c59bc17d88e3fc4828c6c69f309eb4b44d32ac9e046f2a5d15f900df2f7a5,c22c59bc17d88e3fc4828c6c69f309eb4b44d32ac9e046f2a5d15f900df2f7a5,6,1,1
littleprince_context_cv_v1,42,2,train,582,lptext:3f644dcacb86df65c9dcf1afc27548c753f5154ef70147fd7570e3e3cc21ec0b,3f644dcacb86df65c9dcf1afc27548c753f5154ef70147fd7570e3e3cc21ec0b,6,1,9
littleprince_context_cv_v1,42,2,validation,583,lptext:660f1941e297fd62321d6f2c0af9eb70535711d89befc423b30b7c31e38f4334,660f1941e297fd62321d6f2c0af9eb70535711d89befc423b30b7c31e38f4334,6,1,2
littleprince_context_cv_v1,42,2,test,584,lptext:97da1e5634e9d8681efbe2db4f014f1bf912b12c5f2310024de7b586e5ea4435,97da1e5634e9d8681efbe2db4f014f1bf912b12c5f2310024de7b586e5ea4435,6,1,6
littleprince_context_cv_v1,42,2,train,585,lptext:7bd076929f4614ed3dee3d10680e3c0c05a55d95439bdcfec5116b8e3f297f10,7bd076929f4614ed3dee3d10680e3c0c05a55d95439bdcfec5116b8e3f297f10,6,1,4
littleprince_context_cv_v1,42,2,train,586,lptext:e951bf7e90b756f7d511debce5a6a7b6eb91f8f9e03976c568c98d78f4a3b6db,e951bf7e90b756f7d511debce5a6a7b6eb91f8f9e03976c568c98d78f4a3b6db,6,1,3
littleprince_context_cv_v1,42,2,test,587,lptext:c3893d1f998295752edb22ca3bdbfa1ecec03bd523fe232b97ab23a3f90613bd,c3893d1f998295752edb22ca3bdbfa1ecec03bd523fe232b97ab23a3f90613bd,6,1,2
littleprince_context_cv_v1,42,2,train,588,lptext:69157b987ef9f676bf0c913f0244c2be6944b46696c3cda3b6d45d93d70f39c4,69157b987ef9f676bf0c913f0244c2be6944b46696c3cda3b6d45d93d70f39c4,6,1,7
littleprince_context_cv_v1,42,2,test,589,lptext:20c7ec0597fe92075ec2c3613d7b11dc99210c231ee2be3372582fd0bea0e63d,20c7ec0597fe92075ec2c3613d7b11dc99210c231ee2be3372582fd0bea0e63d,6,1,6
littleprince_context_cv_v1,42,2,validation,590,lptext:f04604c27ec5e1844298ea6ee666cab15275505e93dff800359d505525459a79,f04604c27ec5e1844298ea6ee666cab15275505e93dff800359d505525459a79,6,1,2
littleprince_context_cv_v1,42,2,train,591,lptext:2dc0aae6210533b7c401c1624df8497fc2f618413d678195f961f09c2d0f3b18,2dc0aae6210533b7c401c1624df8497fc2f618413d678195f961f09c2d0f3b18,6,1,5
littleprince_context_cv_v1,42,2,train,592,lptext:31727435a36bbd6a4f7c161a1811c1dc00f046a78f22be3e6b151e032a4affca,31727435a36bbd6a4f7c161a1811c1dc00f046a78f22be3e6b151e032a4affca,6,1,5
littleprince_context_cv_v1,42,2,train,593,lptext:1f4e7245b5bff3e4a840a04593853627e3d2cd1ba648fca9a58eeba0a01681fb,1f4e7245b5bff3e4a840a04593853627e3d2cd1ba648fca9a58eeba0a01681fb,6,1,4
littleprince_context_cv_v1,42,2,train,595,lptext:daa61f21164ca57b1d642be8a3617fd66ed5e14445c73054b83d13c20da7ad0f,daa61f21164ca57b1d642be8a3617fd66ed5e14445c73054b83d13c20da7ad0f,7,1,2
littleprince_context_cv_v1,42,2,test,596,lptext:af41d911ee619bc47fc02d1c52ed387dd2e10d4f68bdc3e25cb6345a7e039078,af41d911ee619bc47fc02d1c52ed387dd2e10d4f68bdc3e25cb6345a7e039078,7,1,4
littleprince_context_cv_v1,42,2,test,597,lptext:d75e2f52acc6d1ee8fc0f326442bba33a87ab5ad22e8261d965b0c5e70e181a2,d75e2f52acc6d1ee8fc0f326442bba33a87ab5ad22e8261d965b0c5e70e181a2,7,1,9
littleprince_context_cv_v1,42,2,train,598,lptext:9c92c529bff754f3846a721bc5678de1a30a19cd4bc2dc28519b9a5833cc6d0a,9c92c529bff754f3846a721bc5678de1a30a19cd4bc2dc28519b9a5833cc6d0a,7,1,10
littleprince_context_cv_v1,42,2,validation,599,lptext:46c0ac628fc37295b2bfe8917162fc958f089b1fe746d6a66047081739f9c504,46c0ac628fc37295b2bfe8917162fc958f089b1fe746d6a66047081739f9c504,7,1,4
littleprince_context_cv_v1,42,2,train,600,lptext:371a70883a3913dca83c0955a37747d1663ea76d3c1e5b4b39cb90a87d5c32ce,371a70883a3913dca83c0955a37747d1663ea76d3c1e5b4b39cb90a87d5c32ce,7,1,7
littleprince_context_cv_v1,42,2,train,601,lptext:c7f228897a4715d5db84185b183175b77038fb84073b8331ff6936884c60af4e,c7f228897a4715d5db84185b183175b77038fb84073b8331ff6936884c60af4e,7,1,4
littleprince_context_cv_v1,42,2,train,602,lptext:59b0068fb471c0bf33d2c6e0dee2fb40cb7c85c714636d4c25c677b29e04ee98,59b0068fb471c0bf33d2c6e0dee2fb40cb7c85c714636d4c25c677b29e04ee98,7,1,6
littleprince_context_cv_v1,42,2,train,603,lptext:ff294aa20a13d8b3186de736be4a632c27d99968bbc386ad86631da82e817bdb,ff294aa20a13d8b3186de736be4a632c27d99968bbc386ad86631da82e817bdb,7,1,5
littleprince_context_cv_v1,42,2,test,604,lptext:fd3eb171d23025792c2d8c4e4165bfa160b9f67d90294cf8f92c9f51d89df3b5,fd3eb171d23025792c2d8c4e4165bfa160b9f67d90294cf8f92c9f51d89df3b5,7,1,6
littleprince_context_cv_v1,42,2,train,605,lptext:958378b89e49ecdf7d46ef0be9d13e55a8e2190a28dc183f8a729f1f9729a5d8,958378b89e49ecdf7d46ef0be9d13e55a8e2190a28dc183f8a729f1f9729a5d8,7,1,5
littleprince_context_cv_v1,42,2,train,606,lptext:85bca42ddaa0793b2ad332396b2825f56e3a9f55c96f1951aa91064652f1ec6c,85bca42ddaa0793b2ad332396b2825f56e3a9f55c96f1951aa91064652f1ec6c,7,1,1
littleprince_context_cv_v1,42,2,train,607,lptext:74be7f558b01858bbffc805c97a4b22e170f286d0f936527c8b5ea82b434b9fc,74be7f558b01858bbffc805c97a4b22e170f286d0f936527c8b5ea82b434b9fc,7,1,5
littleprince_context_cv_v1,42,2,test,608,lptext:343e0d5c5a87700205fc1934d600b182650f120d693959df44f8ccb0448adf0f,343e0d5c5a87700205fc1934d600b182650f120d693959df44f8ccb0448adf0f,7,1,5
littleprince_context_cv_v1,42,2,validation,609,lptext:b3e41f5cc745ec771ae31ccfac133c9db583e0559def2b8a4442925a3c2c0f63,b3e41f5cc745ec771ae31ccfac133c9db583e0559def2b8a4442925a3c2c0f63,7,1,7
littleprince_context_cv_v1,42,2,train,610,lptext:17e6a646fbf5773fcaa486a561887c542fe59291944bacba4fe05a43a9e78669,17e6a646fbf5773fcaa486a561887c542fe59291944bacba4fe05a43a9e78669,7,1,9
littleprince_context_cv_v1,42,2,test,611,lptext:82ea634e18d987399a13aa704aa27ef87cd8b6ec0931f74e5d3d337e57a985c0,82ea634e18d987399a13aa704aa27ef87cd8b6ec0931f74e5d3d337e57a985c0,7,1,6
littleprince_context_cv_v1,42,2,train,612,lptext:9fa27bb3183e0226a893ab2a20618f5e5fef42e894dfd90af66e85485669f28f,9fa27bb3183e0226a893ab2a20618f5e5fef42e894dfd90af66e85485669f28f,7,1,5
littleprince_context_cv_v1,42,2,train,613,lptext:ad40de766c2dab11542ae8eb8f0a194d208fab1662ad4de1dc648b361d9a5d30,ad40de766c2dab11542ae8eb8f0a194d208fab1662ad4de1dc648b361d9a5d30,7,1,8
littleprince_context_cv_v1,42,2,validation,614,lptext:7320cc6bfb29e7faff6b30e9f2d276197a359f3a4cfb140cb00684f9c73b6a68,7320cc6bfb29e7faff6b30e9f2d276197a359f3a4cfb140cb00684f9c73b6a68,7,1,3
littleprince_context_cv_v1,42,2,train,615,lptext:85bca42ddaa0793b2ad332396b2825f56e3a9f55c96f1951aa91064652f1ec6c,85bca42ddaa0793b2ad332396b2825f56e3a9f55c96f1951aa91064652f1ec6c,7,1,1
littleprince_context_cv_v1,42,2,train,616,lptext:74be7f558b01858bbffc805c97a4b22e170f286d0f936527c8b5ea82b434b9fc,74be7f558b01858bbffc805c97a4b22e170f286d0f936527c8b5ea82b434b9fc,7,1,5
littleprince_context_cv_v1,42,2,train,617,lptext:a7e45087037e62e7a14766c3e9c345c36c8c66b86726eebbb0dacd159bdc3c2e,a7e45087037e62e7a14766c3e9c345c36c8c66b86726eebbb0dacd159bdc3c2e,7,1,5
littleprince_context_cv_v1,42,2,train,618,lptext:144da102d50aeb715f9994ae3524df9f5c1f5eba5400771c1d41b4bb9fc5081e,144da102d50aeb715f9994ae3524df9f5c1f5eba5400771c1d41b4bb9fc5081e,7,1,8
littleprince_context_cv_v1,42,2,train,619,lptext:502eea12f6b0e733c0416a7af8cd1003d64082957b4faf3fc09ea42db8576533,502eea12f6b0e733c0416a7af8cd1003d64082957b4faf3fc09ea42db8576533,7,1,9
littleprince_context_cv_v1,42,2,test,620,lptext:9b6f7b07de6808dd66eec103d76b31ffd2baab66c22e96f2a3427ae7a794db3d,9b6f7b07de6808dd66eec103d76b31ffd2baab66c22e96f2a3427ae7a794db3d,7,1,7
littleprince_context_cv_v1,42,2,train,621,lptext:381f71ba98c510af8fddb5684ca3ad9c0b8fd426d6db4ce972a0a2a4aed5a961,381f71ba98c510af8fddb5684ca3ad9c0b8fd426d6db4ce972a0a2a4aed5a961,7,1,2
littleprince_context_cv_v1,42,2,train,622,lptext:547d8bbb4cdef683cb5bbfb932836ea84e2bb0e8db7c4aedb701a2b0aff7d66b,547d8bbb4cdef683cb5bbfb932836ea84e2bb0e8db7c4aedb701a2b0aff7d66b,7,1,3
littleprince_context_cv_v1,42,2,train,623,lptext:9ddbc1be5ac2cf1035642ab1ac7f7d1e976bf1193c3e306dd7d3080e7c242d8e,9ddbc1be5ac2cf1035642ab1ac7f7d1e976bf1193c3e306dd7d3080e7c242d8e,7,1,7
littleprince_context_cv_v1,42,2,train,624,lptext:7f2c64d55dba28d78fd8a3c436aaf0fec2900326a89e386a3484a12b806942ae,7f2c64d55dba28d78fd8a3c436aaf0fec2900326a89e386a3484a12b806942ae,7,1,1
littleprince_context_cv_v1,42,2,test,625,lptext:c7e9bb17aa1d5823e5bb09081d375685d7476924992d08d8517ed6fb3c8df043,c7e9bb17aa1d5823e5bb09081d375685d7476924992d08d8517ed6fb3c8df043,7,1,7
littleprince_context_cv_v1,42,2,train,626,lptext:98b393e81b1b8c56f606958a5d26e0aae4aebb1fd115732b933f894b6f27ba61,98b393e81b1b8c56f606958a5d26e0aae4aebb1fd115732b933f894b6f27ba61,7,1,5
littleprince_context_cv_v1,42,2,train,627,lptext:e2d75c68bad3b419827467199439372794697cc0cd40a425ac8634dc8be8b26b,e2d75c68bad3b419827467199439372794697cc0cd40a425ac8634dc8be8b26b,7,1,4
littleprince_context_cv_v1,42,2,test,628,lptext:d0875386150b9a0e7479adfd6dcfb32f74273fafa8952efb0e0b0bdd67078d01,d0875386150b9a0e7479adfd6dcfb32f74273fafa8952efb0e0b0bdd67078d01,7,1,4
littleprince_context_cv_v1,42,2,train,629,lptext:9398b1f141d1bd0e621e20c8714cd5c935542775b16508e6f193b70b73f3e174,9398b1f141d1bd0e621e20c8714cd5c935542775b16508e6f193b70b73f3e174,7,1,2
littleprince_context_cv_v1,42,2,validation,630,lptext:68080009b65110b030c8cb8a19dd84f573e6e0debf0dd2fb3504e0059eeef9d2,68080009b65110b030c8cb8a19dd84f573e6e0debf0dd2fb3504e0059eeef9d2,7,1,5
littleprince_context_cv_v1,42,2,train,631,lptext:cc73428e31fa636a61d3801f1700236d16b8b3895d97bca4ee5cfd93a9f5f4fc,cc73428e31fa636a61d3801f1700236d16b8b3895d97bca4ee5cfd93a9f5f4fc,7,1,9
littleprince_context_cv_v1,42,2,train,632,lptext:39e334cad4ff24795a014bafcf00e0314ba9e907a20c1d82ef2eb6507a2e0dde,39e334cad4ff24795a014bafcf00e0314ba9e907a20c1d82ef2eb6507a2e0dde,7,1,3
littleprince_context_cv_v1,42,2,train,633,lptext:08a810b2778e6967b6e2aa57aa25efade12b7572a6b80fecf8190edb742a8b8c,08a810b2778e6967b6e2aa57aa25efade12b7572a6b80fecf8190edb742a8b8c,7,1,3
littleprince_context_cv_v1,42,2,train,634,lptext:ad7496e5f5b0cdbd3347849a6035dd2a8c1b9edf9d4ad61125d3b2dc2c10eddb,ad7496e5f5b0cdbd3347849a6035dd2a8c1b9edf9d4ad61125d3b2dc2c10eddb,7,1,7
littleprince_context_cv_v1,42,2,train,635,lptext:0d2f295c6d01a1d14836a767619480a44ee9caac8fed244616a5b91678b85984,0d2f295c6d01a1d14836a767619480a44ee9caac8fed244616a5b91678b85984,7,1,6
littleprince_context_cv_v1,42,2,train,636,lptext:7592c2ad15f306a8022af51c463f959d2d9b8383a0ef9f338a1ea71394ef5a52,7592c2ad15f306a8022af51c463f959d2d9b8383a0ef9f338a1ea71394ef5a52,7,1,8
littleprince_context_cv_v1,42,2,train,637,lptext:340e6bfccd20f39d23178824136ccff0b4c7c5bb28dc9da7eb3c089a94de4f6a,340e6bfccd20f39d23178824136ccff0b4c7c5bb28dc9da7eb3c089a94de4f6a,7,1,2
littleprince_context_cv_v1,42,2,test,638,lptext:ac7b6c9fea90735a2b37c8c4c05186ab277828a6f6f05e73a1b0aa034d51556d,ac7b6c9fea90735a2b37c8c4c05186ab277828a6f6f05e73a1b0aa034d51556d,7,1,4
littleprince_context_cv_v1,42,2,test,639,lptext:c78cd581b2e8fb67e81bb4e291140d17c652aeb862ca280bc00964dcff1ac24e,c78cd581b2e8fb67e81bb4e291140d17c652aeb862ca280bc00964dcff1ac24e,7,1,4
littleprince_context_cv_v1,42,2,test,640,lptext:09c47dcf8e7f870816c69ca34a171759e66097e41dabadcb63492ccfdb9556ca,09c47dcf8e7f870816c69ca34a171759e66097e41dabadcb63492ccfdb9556ca,7,1,4
littleprince_context_cv_v1,42,2,train,641,lptext:a581a288f1bb2a5f37f97e6a5e610d97bd8e568991b42b37653a8bee865f8847,a581a288f1bb2a5f37f97e6a5e610d97bd8e568991b42b37653a8bee865f8847,7,1,3
littleprince_context_cv_v1,42,2,train,642,lptext:50bf514aa7e84aecf3fa8a9ea34d1a946f7c7040a00faa526d82d059688c1002,50bf514aa7e84aecf3fa8a9ea34d1a946f7c7040a00faa526d82d059688c1002,7,1,6
littleprince_context_cv_v1,42,2,train,643,lptext:fcc0980cd3198f5ad809cdf51abf7d0fef4930968e1868464a6726bdaa608f39,fcc0980cd3198f5ad809cdf51abf7d0fef4930968e1868464a6726bdaa608f39,7,1,6
littleprince_context_cv_v1,42,2,train,644,lptext:853393b1b74e4c5de5684d1047e0923da1f410259b50ffb007a3fab3fcc401b8,853393b1b74e4c5de5684d1047e0923da1f410259b50ffb007a3fab3fcc401b8,7,1,2
littleprince_context_cv_v1,42,2,test,645,lptext:8e86ac81a6f6148e3400c3c9e115879560abe10c4551a4d8a68fa473fe2359c3,8e86ac81a6f6148e3400c3c9e115879560abe10c4551a4d8a68fa473fe2359c3,7,1,6
littleprince_context_cv_v1,42,2,train,646,lptext:8ae71c262e031c13eab2b441f6d709d8b84c2b4e107f55a0ef2cfbdb6cb66227,8ae71c262e031c13eab2b441f6d709d8b84c2b4e107f55a0ef2cfbdb6cb66227,7,1,4
littleprince_context_cv_v1,42,2,train,647,lptext:5f2d7108f65fe049d21d570aa8aa5652761a9cd0e3e00b5a10c3e93a481c077e,5f2d7108f65fe049d21d570aa8aa5652761a9cd0e3e00b5a10c3e93a481c077e,7,1,10
littleprince_context_cv_v1,42,2,train,648,lptext:aa6be9529e09686ed7221f980ce26a57de16063aba9f5dff9d4999ded032902d,aa6be9529e09686ed7221f980ce26a57de16063aba9f5dff9d4999ded032902d,7,1,5
littleprince_context_cv_v1,42,2,train,649,lptext:dc49ef18cf329b4e196f5177ec8826766a13e11646baf1e466ebb486e2f2e420,dc49ef18cf329b4e196f5177ec8826766a13e11646baf1e466ebb486e2f2e420,7,1,6
littleprince_context_cv_v1,42,2,train,650,lptext:6a187bf292a5b4fa550aae53f61717de6c08852c754421dcb824bb1afe5b38e1,6a187bf292a5b4fa550aae53f61717de6c08852c754421dcb824bb1afe5b38e1,7,1,6
littleprince_context_cv_v1,42,2,train,651,lptext:acb9782d34e3c647f9daf30af8d763bb53bfbc99bb8beff0935f7884ff8ca1e0,acb9782d34e3c647f9daf30af8d763bb53bfbc99bb8beff0935f7884ff8ca1e0,7,1,4
littleprince_context_cv_v1,42,2,train,652,lptext:f6397b87b64436a6dac4305308363194a9091bb70af6a9b0b4a9d613da5676e2,f6397b87b64436a6dac4305308363194a9091bb70af6a9b0b4a9d613da5676e2,7,1,6
littleprince_context_cv_v1,42,2,train,653,lptext:acc4ab24bec15de5e5a6c443d5fa10cac8b312c8f774f5fa71a2b7dc71959127,acc4ab24bec15de5e5a6c443d5fa10cac8b312c8f774f5fa71a2b7dc71959127,7,1,4
littleprince_context_cv_v1,42,2,test,654,lptext:fa5a0c97d4b7eb3a7b040627630e6e1c94715ede18f33efc855ded3ded43520b,fa5a0c97d4b7eb3a7b040627630e6e1c94715ede18f33efc855ded3ded43520b,7,1,5
littleprince_context_cv_v1,42,2,train,655,lptext:1acbd7d94ad23e9377cdeffddaccab0ff0d453c8bc9385a9fe9cc4d58ad5f8ce,1acbd7d94ad23e9377cdeffddaccab0ff0d453c8bc9385a9fe9cc4d58ad5f8ce,7,1,4
littleprince_context_cv_v1,42,2,validation,656,lptext:7b0f14ba510d634f12998e6f50fb05fddaeaec3b0d17674f271e0eab977c917c,7b0f14ba510d634f12998e6f50fb05fddaeaec3b0d17674f271e0eab977c917c,7,1,6
littleprince_context_cv_v1,42,2,validation,657,lptext:b2bb2efadc0753d248ba251df4cc6e682ef09713f863734a40fad717adb87228,b2bb2efadc0753d248ba251df4cc6e682ef09713f863734a40fad717adb87228,7,1,5
littleprince_context_cv_v1,42,2,train,658,lptext:cac48b3fdd56a7d904696797a4b4f369b20bdb85678a71660fe7a8c9e7bf4be4,cac48b3fdd56a7d904696797a4b4f369b20bdb85678a71660fe7a8c9e7bf4be4,7,1,6
littleprince_context_cv_v1,42,2,test,659,lptext:1ca371560eaa94a8527c3844a1db6b383cffd75cd3b1d1ffa863a69584f1a785,1ca371560eaa94a8527c3844a1db6b383cffd75cd3b1d1ffa863a69584f1a785,7,1,6
littleprince_context_cv_v1,42,2,test,660,lptext:926f1cf7b3a53ec3bd6d3a94dbe8f3f3d245a9589f70aea1c8cdc292815a6828,926f1cf7b3a53ec3bd6d3a94dbe8f3f3d245a9589f70aea1c8cdc292815a6828,7,1,3
littleprince_context_cv_v1,42,2,test,661,lptext:28cd6c2fd781575931b33feb76b18e10cadb7b56bb55f1384a25a79d833ab6c3,28cd6c2fd781575931b33feb76b18e10cadb7b56bb55f1384a25a79d833ab6c3,7,1,6
littleprince_context_cv_v1,42,2,test,662,lptext:524f49a148861ec0aee8749d11840e702c1dc6768956ae21784dc4e7819a9c57,524f49a148861ec0aee8749d11840e702c1dc6768956ae21784dc4e7819a9c57,7,1,9
littleprince_context_cv_v1,42,2,train,663,lptext:4f904673cee31df296611b427633308786af782639a6953342eb0dcfff74de52,4f904673cee31df296611b427633308786af782639a6953342eb0dcfff74de52,7,1,5
littleprince_context_cv_v1,42,2,train,664,lptext:86d0099c0af3a068490da6c835e164b797345fdb291c4c524573af281ffd19bc,86d0099c0af3a068490da6c835e164b797345fdb291c4c524573af281ffd19bc,7,1,5
littleprince_context_cv_v1,42,2,train,665,lptext:fa2417fc106ac8d94cd30003960727c1da319448eada37ee1bac2c88b4096983,fa2417fc106ac8d94cd30003960727c1da319448eada37ee1bac2c88b4096983,7,1,3
littleprince_context_cv_v1,42,2,train,666,lptext:f0a689653a9f46c9999a674cb43254c098eafe64dc2a9d51a4ba8004e6d4aede,f0a689653a9f46c9999a674cb43254c098eafe64dc2a9d51a4ba8004e6d4aede,7,1,6
littleprince_context_cv_v1,42,2,validation,667,lptext:0ad04fdb31dc84073adc22693e7a236ae32c02dcbec0d1e1d8599836565e8c0f,0ad04fdb31dc84073adc22693e7a236ae32c02dcbec0d1e1d8599836565e8c0f,7,1,3
littleprince_context_cv_v1,42,2,train,668,lptext:4c68d742f7419bbc2cde878cef72ab845d1b05f4dbaf91f74fee93065558edad,4c68d742f7419bbc2cde878cef72ab845d1b05f4dbaf91f74fee93065558edad,7,1,3
littleprince_context_cv_v1,42,2,train,669,lptext:84ebd770e3a4323f506f6d85b7e07034288f7b82e342cc4aa6274e93b3a46a9d,84ebd770e3a4323f506f6d85b7e07034288f7b82e342cc4aa6274e93b3a46a9d,7,1,3
littleprince_context_cv_v1,42,2,train,670,lptext:f5b3f43c6e81c4d8a831e5c3163eae5353133f542fc20e3dda466f7d77f16f41,f5b3f43c6e81c4d8a831e5c3163eae5353133f542fc20e3dda466f7d77f16f41,7,1,8
littleprince_context_cv_v1,42,2,train,671,lptext:d838a1ce6d0e5ffe5d0981d95f45c903eb95a02cf61c82ddd487f2feba15138f,d838a1ce6d0e5ffe5d0981d95f45c903eb95a02cf61c82ddd487f2feba15138f,7,1,4
littleprince_context_cv_v1,42,2,train,672,lptext:551378f767dc1a712ee1b96daf220cd5c80cf720ec3119033d6b65432e084d60,551378f767dc1a712ee1b96daf220cd5c80cf720ec3119033d6b65432e084d60,7,1,5
littleprince_context_cv_v1,42,2,train,673,lptext:e234cc201856ff8f23ce8ba2fe3708b404efdfffb8b2b75624a4ddfd3d2947e4,e234cc201856ff8f23ce8ba2fe3708b404efdfffb8b2b75624a4ddfd3d2947e4,7,1,5
littleprince_context_cv_v1,42,2,train,674,lptext:dbec94c4846e9ece8c70184b0b52912f66c279eadd3b7210def4174c376c66a7,dbec94c4846e9ece8c70184b0b52912f66c279eadd3b7210def4174c376c66a7,7,1,7
littleprince_context_cv_v1,42,2,test,675,lptext:a090498357558e74a115c51b78ace44700821c22379b9bb6aa215598066c95a1,a090498357558e74a115c51b78ace44700821c22379b9bb6aa215598066c95a1,7,1,4
littleprince_context_cv_v1,42,2,test,676,lptext:f47380a7a6da880ff7e8c523cc4625dca2c2d7c936add6080b45d810c54e3e7e,f47380a7a6da880ff7e8c523cc4625dca2c2d7c936add6080b45d810c54e3e7e,7,1,11
littleprince_context_cv_v1,42,2,test,677,lptext:d07dde0f3699f84607495fdddee1b69e52fe5cab7b915e0b9f1e2199dcf17192,d07dde0f3699f84607495fdddee1b69e52fe5cab7b915e0b9f1e2199dcf17192,7,1,9
littleprince_context_cv_v1,42,2,train,678,lptext:6ec558a18a1392f2e294dcd43bb437032e98c8f2896e4b34b0f60ac86818ca3c,6ec558a18a1392f2e294dcd43bb437032e98c8f2896e4b34b0f60ac86818ca3c,7,1,9
littleprince_context_cv_v1,42,2,train,679,lptext:809d39759c1cc7bf19a584de70e0b39201c5887d742cb8d55578128bc8982f74,809d39759c1cc7bf19a584de70e0b39201c5887d742cb8d55578128bc8982f74,7,1,12
littleprince_context_cv_v1,42,2,test,680,lptext:15e74368fecee6d1362a086049e5a6c08f8715d81612c2898c50c504b809a832,15e74368fecee6d1362a086049e5a6c08f8715d81612c2898c50c504b809a832,7,1,5
littleprince_context_cv_v1,42,2,test,681,lptext:d0d662c970b79c8ce21b2dc45757c05577931d60872c4716ac42e4eaba273ee5,d0d662c970b79c8ce21b2dc45757c05577931d60872c4716ac42e4eaba273ee5,7,1,8
littleprince_context_cv_v1,42,2,train,682,lptext:da05d95147b2c8a19cc7da543610ca0627898bf7324198a50123df71ae97c441,da05d95147b2c8a19cc7da543610ca0627898bf7324198a50123df71ae97c441,7,1,4
littleprince_context_cv_v1,42,2,train,683,lptext:1ab1fcf1bccfe4e0ec8ba461a4a5b7afad4bf4238d1e3edff1ef6929af668ff4,1ab1fcf1bccfe4e0ec8ba461a4a5b7afad4bf4238d1e3edff1ef6929af668ff4,7,1,6
littleprince_context_cv_v1,42,2,train,684,lptext:806d73e2dc14df5edb9b0119a5a061fc2d2ef73b7b2b09e9879ee3b3da55d487,806d73e2dc14df5edb9b0119a5a061fc2d2ef73b7b2b09e9879ee3b3da55d487,7,1,3
littleprince_context_cv_v1,42,2,train,685,lptext:61a4a8696912e100e76aac5adde5f7f0f95378339b318a038d992cfc14c15399,61a4a8696912e100e76aac5adde5f7f0f95378339b318a038d992cfc14c15399,7,1,8
littleprince_context_cv_v1,42,2,train,686,lptext:43f80a74f3d8a6f97ff4505aab4c2e48e1555e9eaf3e3fe67b11d8ad22007d57,43f80a74f3d8a6f97ff4505aab4c2e48e1555e9eaf3e3fe67b11d8ad22007d57,7,1,6
littleprince_context_cv_v1,42,2,train,687,lptext:2ea069266f7c0354db77d2af43af7b193572d1c9a4ca957ebb966feda91fffb0,2ea069266f7c0354db77d2af43af7b193572d1c9a4ca957ebb966feda91fffb0,7,1,5
littleprince_context_cv_v1,42,2,validation,688,lptext:d02634fbe5fbaceb617cd3f9bffb4ad19783a1d19f8ce07c4d9195fa135b37f5,d02634fbe5fbaceb617cd3f9bffb4ad19783a1d19f8ce07c4d9195fa135b37f5,7,1,5
littleprince_context_cv_v1,42,2,test,689,lptext:763c9da602d934cdcbaab09d44d2968f595f47f28b89871fe2b297b949b1d898,763c9da602d934cdcbaab09d44d2968f595f47f28b89871fe2b297b949b1d898,7,1,3
littleprince_context_cv_v1,42,2,validation,690,lptext:e974bb8eeba54f0504ae49c9d6565cbad4ce506a744c564074f9b75b1cc8ce49,e974bb8eeba54f0504ae49c9d6565cbad4ce506a744c564074f9b75b1cc8ce49,7,1,5
littleprince_context_cv_v1,42,2,train,691,lptext:a3916b0d890a35a14a4624a21aa060788763f7668fb6f7a0cf50b754c784814d,a3916b0d890a35a14a4624a21aa060788763f7668fb6f7a0cf50b754c784814d,7,1,7
